Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-1929,Casey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,06/15/2021,Owner/Guardian Surrender,06/24/2021,Adoption,10,0,10
GPG-A-1930,Prince,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,06/15/2021,Owner/Guardian Surrender,07/02/2021,Adoption,17,1,17
GPG-A-1931,Teddy Bear,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,06/15/2021,Owner/Guardian Surrender,06/21/2021,Adoption,6,1,6
GPG-A-1932,Penny Pot Pie,Dog,"Pinscher, Miniature",Adult Dog (6 months+),Died,06/15/2021,Owner/Guardian Surrender,06/25/2021,Died,10,1,10
GPG-A-1933,Ruby,Dog,Pekingese,Adult Dog (6 months+),Adopted,06/15/2021,Owner/Guardian Surrender,06/17/2021,Adoption,3,1,3
GPG-A-1934,Fluffy,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,06/15/2021,Owner/Guardian Surrender,06/23/2021,Adoption,9,2,9
GPG-A-1324-2,Frosted Sprinkles,Dog,"Terrier, American Pit Bull",Adult Dog (6 months+),Adopted,06/17/2021,Owner/Guardian Surrender,06/30/2021,Adoption,14,1,14
GPG-A-1936,Max,Dog,Terrier,Adult Dog (6 months+),Adopted,06/17/2021,Transfer In,07/06/2021,Adoption,20,17,20
GPG-A-1937,Reed,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/17/2021,Transfer In,09/04/2021,Adoption,80,2,80
GPG-A-1938,Valerie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/17/2021,Transfer In,08/26/2021,Adoption,71,8,71
GPG-A-1939,Banana Split-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/17/2021,Stray,06/29/2021,Adoption,13,1,12
GPG-A-1942,Dilly-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/17/2021,Stray,07/07/2021,Adoption,21,1,21
GPG-A-1941,Flurry-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/17/2021,Stray,08/18/2021,Adoption,63,1,63
GPG-A-1940,Blizzard-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/17/2021,Stray,08/18/2021,Adoption,63,1,63
GPG-A-440-2,Jonas,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/20/2021,Owner/Guardian Surrender,08/28/2021,Adoption,69,0,33
GPG-A-1958,Hydra-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/21/2021,Owner/Guardian Surrender,09/14/2021,Adoption,86,0,43
GPG-A-1952,Willy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/22/2021,Owner/Guardian Surrender,07/15/2021,Adoption,24,1,24
GPG-A-1950,Calia,Dog,Catahoula Leopard Dog,Adult Dog (6 months+),Adopted,06/22/2021,Transfer In,06/23/2021,Adoption,2,2,2
GPG-A-1665-2,Magenta,Dog,Poodle,Adult Dog (6 months+),Adopted,06/23/2021,Stray,07/10/2021,Adoption,18,3,12
GPG-A-1569-2,Brewer,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/23/2021,Owner/Guardian Surrender,08/14/2021,Adoption,52,12,40
GPG-A-1959,Johnnie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,07/12/2021,Adoption,19,2,19
GPG-A-1960,Apple-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,09/04/2021,Adoption,73,4,73
GPG-A-1954,CoCo,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,08/06/2021,Adoption,44,2,44
GPG-A-979-2,Heather,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,07/27/2021,Adoption,34,2,34
GPG-A-1764-2,Koopa,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,07/14/2021,Adoption,21,14,14
GPG-A-1955,Nissa-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,06/25/2021,Adoption,2,2,2
GPG-A-1956,Nellie-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,06/25/2021,Adoption,2,2,2
GPG-A-1957,Nigel-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/24/2021,Owner/Guardian Surrender,06/25/2021,Adoption,2,2,2
GPG-A-1961,Phoebe-RTO,Dog,Shih Tzu,Adult Dog (6 months+),Redeemed,06/25/2021,Stray,07/02/2021,Return to Owner/Guardian,8,1,1
GPG-A-1962,Seed-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/25/2021,Stray,11/19/2021,Adoption,148,1,147
GPG-A-1913-2,Rosalind-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,06/25/2021,Return,12/04/2021,Adoption,163,2,163
GPG-A-1965,Buzz Light Year,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/14/2021,Adoption,17,1,9
GPG-A-1964,Little Bo Peep,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/14/2021,Adoption,16,1,9
GPG-A-1967,Jessie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/13/2021,Adoption,16,1,8
GPG-A-1963,Mrs. Potato Head,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/14/2021,Adoption,17,1,9
GPG-A-1966,Mr. Potato Head,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/12/2021,Adoption,15,1,8
GPG-A-1968,Barbie,Dog,Chihuahua,Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/19/2021,Adoption,22,1,14
GPG-A-1971,Trixie,Dog,Chihuahua,Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/19/2021,Adoption,22,1,14
GPG-A-1970,Gabby Gabby,Dog,Chihuahua,Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/12/2021,Adoption,15,1,7
GPG-A-1969,Bonnie,Dog,Chihuahua,Adult Dog (6 months+),Adopted,06/28/2021,Transfer In,07/15/2021,Adoption,18,1,10
GPG-A-1973,Sugar,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Stray,08/03/2021,Adoption,36,1,31
GPG-A-1972,Cola,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/28/2021,Stray,08/09/2021,Adoption,43,2,40
GPG-A-1974,Addy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,06/29/2021,Transfer In,08/28/2021,Adoption,61,19,52
GPG-A-1975,Ashton,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Adopted,06/29/2021,Transfer In,07/02/2021,Adoption,4,1,4
GPG-A-1976,Raja,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,06/29/2021,Transfer In,08/14/2021,Adoption,47,23,47
GPG-A-1977,George,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,06/29/2021,Transfer In,07/30/2021,Adoption,32,4,32
GPG-A-1978,Spicey-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2021,Transfer In,08/12/2021,Adoption,45,1,23
GPG-A-1979,Palmer-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Euthanasia,06/29/2021,Stray,06/29/2021,Euthanasia,1,1,0
GPG-A-1988,Hooch,Dog,Chihuahua,Adult Dog (6 months+),Adopted,06/29/2021,Transfer In,08/12/2021,Adoption,44,3,38
GPG-A-1980,Soot-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/29/2021,Owner/Guardian Surrender,07/07/2021,Adoption,8,1,8
GPG-A-1929-2,Casey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,06/29/2021,Return,07/09/2021,Adoption,11,0,11
GPG-A-1981,Lake-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/30/2021,Stray,07/27/2021,Adoption,28,14,1
GPG-A-1982,Emma-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/30/2021,Transfer In,12/10/2021,Adoption,163,5,163
GPG-A-1983,Katy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,06/30/2021,Owner/Guardian Surrender,07/28/2021,Adoption,28,3,28
GPG-A-1984,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,07/01/2021,Transfer In,07/05/2021,Adoption,5,1,5
GPG-A-1985,GiGi-RTO aka Annita,Dog,Boxer,Adult Dog (6 months+),Redeemed,07/01/2021,Transfer In,07/12/2021,Return to Owner/Guardian,12,11,11
GPG-A-1986,Batman,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/01/2021,Transfer In,07/21/2021,Adoption,21,10,21
GPG-A-1766-2,Rizzo,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,07/01/2021,Owner/Guardian Surrender,07/01/2021,Adoption,1,0,1
GPG-A-1987,Zelda-RTO,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,07/01/2021,Stray,07/01/2021,Return to Owner/Guardian,1,1,0
GPG-A-1955-2,Nissa-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Return,08/08/2021,Adoption,39,2,39
GPG-A-1957-2,Nigel-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Return,08/08/2021,Adoption,39,2,39
GPG-A-2244,771N41st01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/01/2021,Wildlife In,07/05/2021,feral/wildlife,4,0,0
GPG-A-2245,771N41st02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/01/2021,Wildlife In,07/05/2021,feral/wildlife,4,0,0
GPG-A-2246,771N41st03DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/01/2021,Wildlife In,07/05/2021,feral/wildlife,4,0,0
GPG-A-1431-2,MooMoo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/01/2021,Owner/Guardian Surrender,08/18/2021,Adoption,48,5,48
GPG-A-1989,Firework-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Stray,07/31/2021,Adoption,30,8,22
GPG-A-1990,Popper-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Stray,08/05/2021,Adoption,35,8,25
GPG-A-1993,Rocket-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Stray,08/06/2021,Adoption,36,5,19
GPG-A-1992,Sparkler-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Stray,08/05/2021,Adoption,35,8,25
GPG-A-1991,Firecracker-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/01/2021,Stray,08/06/2021,Adoption,36,5,19
GPG-A-1994,Pete-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,07/01/2021,Owner/Guardian Surrender,07/03/2021,Died,2,2,2
GPG-A-1995,Mochi-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/06/2021,Stray,07/08/2021,Adoption,3,3,1
GPG-A-1996,Molly-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/06/2021,Stray,08/03/2021,Adoption,29,1,29
GPG-A-1997,Moosh-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/06/2021,Stray,08/03/2021,Adoption,29,1,29
GPG-A-1998,Melody-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/06/2021,Stray,08/03/2021,Adoption,29,1,29
GPG-A-2006,Thor-RTO aka Axel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,07/07/2021,Stray,07/26/2021,Return to Owner/Guardian,20,19,8
GPG-A-1984-2,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,07/08/2021,Return,07/10/2021,Adoption,2,0,2
GPG-A-2008,Spindle,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,07/24/2021,Adoption,17,6,17
GPG-A-2007,Sprocket,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,09/07/2021,Adoption,61,12,61
GPG-A-2009,Fantasia,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,07/08/2021,Transfer In,08/28/2021,Adoption,52,19,52
GPG-A-2010,Havana,Dog,"Mastiff, Cane Corso",Adult Dog (6 months+),Adopted,07/08/2021,Transfer In,08/11/2021,Adoption,35,28,35
GPG-A-2011,Alpha-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,08/03/2021,Adoption,27,24,27
GPG-A-2012,Bravo-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,07/16/2021,Adoption,9,2,9
GPG-A-2013,Delta-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,09/01/2021,Adoption,56,7,54
GPG-A-2014,Echo-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,08/06/2021,Adoption,30,2,30
GPG-A-2015,Foxtrot-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,08/05/2021,Adoption,29,7,27
GPG-A-2016,Golf-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Owner/Guardian Surrender,10/30/2021,Adoption,114,7,112
GPG-A-1766-3,Rizzo,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,07/08/2021,Return,08/07/2021,Adoption,30,15,30
GPG-A-2040,Tiki-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/08/2021,Stray,09/17/2021,Adoption,71,7,29
GPG-A-2017,Kenny-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/09/2021,Stray,02/24/2022,Adoption,231,7,219
GPG-A-1975-2,Ashton,Dog,"Terrier, Yorkshire, Yorkie",Adult Dog (6 months+),Adopted,07/09/2021,Return,07/10/2021,Adoption,1,0,1
GPG-A-1879-2,Rylo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/10/2021,Return,08/15/2021,Adoption,37,16,37
GPG-A-2247,2154SandyRidge01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2248,2154SandyRidge02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2249,1401Tudor01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2250,1401Tudor02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2251,1401Tudor03DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2252,322Isabel01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2253,3128Market01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2254,3128Market02DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2255,6101NParkDr01SS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2256,6101NParkDr02SS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2257,6101NParkDr03SS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2258,6101NParkDr04SS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2259,6101NParkDr05SS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2260,6101NParkDr06SS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2261,2002Jerome01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2262,2002Jerome02DS,Cat,Domestic Medium Hair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2263,2002Jerome03DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2264,2002Jerome04DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/10/2021,Wildlife In,07/14/2021,feral/wildlife,4,0,0
GPG-A-2019,Maybeline-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/12/2021,Stray,12/23/2021,Adoption,165,10,143
GPG-A-2022,Ryobi-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/12/2021,Stray,11/13/2021,Adoption,124,6,119
GPG-A-2021,Makita-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/12/2021,Stray,12/21/2021,Adoption,163,6,158
GPG-A-2020,Hilti-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/12/2021,Stray,12/21/2021,Adoption,163,6,158
GPG-A-2023,Stanley,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/12/2021,Transfer In,08/01/2021,Adoption,20,5,16
GPG-A-1929-3,Casey,Dog,Shih Tzu,Adult Dog (6 months+),Adopted,07/12/2021,Return,07/27/2021,Adoption,15,0,15
GPG-A-2024,Cholula-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/12/2021,Stray,08/14/2021,Adoption,34,4,31
GPG-A-1429-4,Robbie,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,07/12/2021,Return,07/01/2022,Adoption,354,37,337
GPG-A-2025,Toad,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/13/2021,Transfer In,07/17/2021,Adoption,5,5,5
GPG-A-2026,Oslo,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/13/2021,Transfer In,07/17/2021,Adoption,5,5,5
GPG-A-2027,Ryleigh,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/13/2021,Transfer In,09/23/2021,Adoption,73,18,73
GPG-A-2028,Raquel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/13/2021,Transfer In,09/30/2021,Adoption,79,25,79
GPG-A-2029,Fountain,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,07/13/2021,Transfer In,08/08/2021,Adoption,27,3,25
GPG-A-2030,Cobalt-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,08/10/2021,Adoption,28,4,25
GPG-A-2032,Hart-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,08/09/2021,Adoption,28,7,19
GPG-A-2035,Milwaukee-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,07/13/2021,Stray,08/07/2021,Died,26,18,17
GPG-A-2031,Wrench-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,07/23/2021,Adoption,11,7,2
GPG-A-2034,Festool-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,08/09/2021,Adoption,28,18,19
GPG-A-2037,Metabo-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,08/30/2021,Adoption,49,16,40
GPG-A-2033,Titan-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,08/10/2021,Adoption,28,4,25
GPG-A-2036,Bosch-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/13/2021,Stray,09/12/2021,Adoption,61,22,49
GPG-A-2038,F1 Lake Drive,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/13/2021,Stray,08/25/2021,feral/wildlife,43,0,0
GPG-A-2039,Metro,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,07/13/2021,Stray,07/23/2021,Adoption,10,8,3
GPG-A-2041,Metchie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/14/2021,Owner/Guardian Surrender,07/18/2021,Adoption,5,1,5
GPG-A-2042,Richie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/14/2021,Owner/Guardian Surrender,07/20/2021,Adoption,7,1,7
GPG-A-2043,Milo-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/15/2021,Owner/Guardian Surrender,08/03/2021,Adoption,20,17,20
GPG-A-2044,Cinnamon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/15/2021,Owner/Guardian Surrender,07/26/2021,Adoption,12,7,12
GPG-A-2045,Curry-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/15/2021,Owner/Guardian Surrender,10/31/2021,Adoption,109,5,109
GPG-A-2046,Chili-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/15/2021,Owner/Guardian Surrender,12/22/2021,Adoption,161,9,161
GPG-A-2047,Clove-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/15/2021,Owner/Guardian Surrender,08/19/2021,Adoption,36,8,32
GPG-A-2048,Craftsman,Dog,Hound,Adult Dog (6 months+),Adopted,07/15/2021,Transfer In,08/02/2021,Adoption,19,5,19
GPG-A-2049,Simba,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,07/15/2021,Transfer In,07/19/2021,Adoption,5,2,5
GPG-A-2050,Nanny,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,07/15/2021,Stray,08/06/2021,Adoption,22,9,14
GPG-A-2051,Chancey,Dog,Mastiff,Adult Dog (6 months+),Adopted,07/15/2021,Stray,07/23/2021,Adoption,8,1,5
GPG-A-2052,Habanero-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/15/2021,Stray,08/14/2021,Adoption,31,1,31
GPG-A-2389,71821-GPG-1,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2390,71821-GPG-2,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2391,71821-GPG-3,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2392,71821-GPG-4,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2393,71821-GPG-5,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2394,71821-GPG-6,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2395,71821-GPG-7,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2396,71821-GPG-8,Cat,Domestic Medium Hair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2397,71821-GPG-11,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2398,71821-GPG-12,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2399,71821-GPG-9,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2400,71821-GPG-10,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2401,71821-GPG-13,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2402,71821-GPG-14,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,4,0,0
GPG-A-2406,71821-GPG-15,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,3,0,0
GPG-A-2408,71821-GPG-17,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,3,0,0
GPG-A-2409,71821-GPG-18,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,3,0,0
GPG-A-2410,71821-GPG-22,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/17/2021,Wildlife In,07/20/2021,feral/wildlife,3,0,0
GPG-A-2055,L'Oreal-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/18/2021,Stray,08/09/2021,Adoption,23,9,19
GPG-A-2057,Mac-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/18/2021,Stray,08/28/2021,Adoption,42,11,38
GPG-A-2056,Clinique-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,07/18/2021,Stray,08/17/2021,Adoption,31,9,27
GPG-A-2054,Sephora-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/18/2021,Stray,08/06/2021,Adoption,20,3,18
GPG-A-2058,Revlon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,07/18/2021,Stray,12/23/2021,Adoption,159,4,155
GPG-A-2265,1933Harvest01DS,Cat,Domestic Shorthair,Adult Cat (6 months+),Wildlife Release,07/18/2021,Wildlife In,07/22/2021,feral/wildlife,4,0,0
GPG-A-1984-3,Anastasia,Dog,"Husky, Siberian",Adult Dog (6 months+),Adopted,07/19/2021,Return,07/26/2021,Adoption,7,6,7
GPG-A-2061,Nilly,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,07/21/2021,Stray,10/05/2021,Adoption,77,1,72
